user_id,conversation_id,conversation_timestamp,Topic_Label_Fine,Topic_Label_Coarse,asking_doing_expressing,work_coursework_personal,Multitasking,Complete_task_alone,User_Education,AI_Education,Clustering_Topic,Clustering_Topic_Theme,success_label,human_time_estimation,interaction_time_estimation,conversation_language,n_turns,avg_user_text_len,avg_asst_text_len,models_used
17773423,67c2517d-54b0-8005-a6e4-cc9663a03c83,1740788103.326197,edit_or_critique_provided_text,Writing,Doing,Personal,No,Yes,8.0,12.0,Current Affairs,Current Affairs,Yes,0.0,1.0,en,2.0,44.0,213.66666666666663,gpt-4o
17773423,67c1c9d2-7edc-8005-9b28-530c8534a667,1740753362.967492,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,12.0,Data Science Projects,Programming/Tech,No,0.0,2.0,en,1.0,64.0,724.5,gpt-4o
17773423,67c04a9b-b7c8-8005-917f-0ea77e60d489,1740655564.265,tutoring_or_teaching,Practical Guidance,Doing,Work,No,Yes,12.0,13.0,Software Development Models,Programming/Tech,No,2.0,16.0,en,9.0,369.77777777777777,700.1666666666666,gpt-4o
17773423,67b9fd0a-bc4c-8005-a2f4-e2b7e1584506,1740242258.795066,health_fitness_beauty_or_self_care,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,Health & Wellness,Health/Medical,No,0.0,2.0,en,2.0,25.5,569.3333333333334,gpt-4o
17773423,67b9ee87-78c0-8005-8d5a-9064fbe2793a,1740238527.147098,specific_info,Seeking Information,Asking,Personal,No,Yes,12.0,8.0,Accounts And Finance,Finance/Earning,No,0.0,3.0,en,3.0,246.66666666666663,11.25,gpt-4o
17773423,67b891f5-75ac-8005-ab20-bc01d7952aab,1740149245.308405,edit_or_critique_provided_text,Writing,Doing,Personal,No,Yes,8.0,12.0,Word Meaning,Translation/Language,No,0.0,2.0,en,2.0,48.0,126.66666666666669,gpt-4o
17773423,67b84277-a1cc-8005-9d64-b72e89d232dc,1740128888.061149,specific_info,Seeking Information,Doing,Personal,No,Yes,6.0,0.0,Budget Travel Plan,Finance/Earning,No,0.0,1.0,en,1.0,471.0,132.5,gpt-4o
17773423,67b822dc-6224-8005-8d10-43fd90009266,1740121033.57409,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,12.0,,,No,1.0,4.0,en,6.0,121.5,217.28571428571428,gpt-4o
17773423,67b80881-a718-8005-ba7f-7fec36f876da,1740114160.907747,creative_ideation,Practical Guidance,Doing,Work,No,Yes,12.0,12.0,Accounts And Finance,Finance/Earning,No,0.0,4.0,en,7.0,57.71428571428572,68.25,gpt-4o
17773423,67b7ef1d-832c-8005-ba43-0d309a077aea,1740107549.839372,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Current Affairs,Current Affairs,No,0.0,1.0,en,1.0,95.0,7.5,gpt-4o
17773423,67b7eac3-3ab4-8005-a61b-b7d455a691d4,1740106582.665182,personal_writing_or_communication,Writing,Doing,Work,Yes,Yes,10.0,12.0,Resume & Jobs,Job/Career,No,0.0,4.0,en,4.0,36.0,421.2,gpt-4o
17773423,67b785e5-7cc8-8005-90a4-576d59a1f7de,1740080847.813486,edit_or_critique_provided_text,Writing,Asking,Work,No,Yes,12.0,12.0,Resume & Jobs,Job/Career,No,0.0,7.0,en,4.0,263.0,525.0,gpt-4o
17773423,67b741ab-0d3c-8005-b509-66a5b0fd6545,1740063268.763482,creative_ideation,Practical Guidance,Asking,Personal,No,Yes,8.0,12.0,Emotional Struggles And Self-Worth,Health/Medical,No,1.0,8.0,en,4.0,48.25,1034.4,gpt-4o
17773423,67b73fec-bd68-8005-9642-e61885f3f329,1740062750.184924,asking_about_the_model,Other/Unknown,Asking,Personal,No,No,8.0,12.0,Technical Project Planning,Programming/Tech,No,1.0,2.0,en,2.0,50.0,889.6666666666666,gpt-4o
17773423,67b5c636-9d04-8005-b8d5-aaf5f53a250f,1739966346.299554,creative_ideation,Practical Guidance,Doing,Personal,No,Yes,6.0,10.0,Literature,Education/Academic,No,1.0,6.0,en,3.0,33.666666666666664,1744.25,gpt-4o
17773423,67b5a980-218c-8005-b4c2-3e6dcc783a80,1739958657.039213,specific_info,Seeking Information,Asking,Personal,No,Yes,9.0,9.0,Word Meaning,Translation/Language,No,0.0,3.0,en,1.0,203.0,183.0,gpt-4o
17773423,67b4097a-cdac-8005-b84b-c37211f1f592,1739852155.174654,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,14.0,Making Money With Ai,Finance/Earning,No,0.0,4.0,en,1.0,127.0,600.5,gpt-4o
17773423,67b3006c-e544-8005-8f0f-746bbfe7b312,1739788330.831685,argument_or_summary_generation,Writing,Doing,Personal,No,Yes,6.0,8.0,Men'S Outfit Styling,Health/Medical,No,0.0,6.0,en,5.0,75.2,504.1666666666667,gpt-4o
17773423,67b15ee7-db44-8005-be14-ba3c9b60b5bf,1739677518.997767,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,10.0,Word Meaning,Translation/Language,No,0.0,10.0,en,8.0,104.0,135.0,gpt-4o
17773423,67b0bf6f-ef00-8005-823f-20f76269cb4c,1739636601.537805,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,12.0,14.0,Software Development Models,Programming/Tech,No,0.0,3.0,en,2.0,37.0,288.3333333333333,gpt-4o
17773423,67b09b34-2844-8005-907d-1fc2226659a0,1739627391.657432,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,8.0,Accounts And Finance,Finance/Earning,No,0.0,3.0,en,3.0,24.33333333333333,122.25,gpt-4o
17773423,67b030da-887c-8005-9d58-325b54781748,1739600209.130058,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,7.0,Wrestling Invasion Angle,Content Creation,No,0.0,3.0,en,4.0,27.5,483.4,gpt-4o
17773423,67b02fbb-0618-8005-b4d1-0399da9d2ace,1739599824.070063,argument_or_summary_generation,Writing,Asking,Personal,No,Yes,6.0,10.0,Wrestling Invasion Angle,Content Creation,No,1.0,2.0,en,2.0,23.5,661.8,gpt-4o
17773423,67ae1bc1-d324-8005-9a66-ae90ed989781,1739463757.205445,purchasable_products,Seeking Information,Asking,Coursework,No,Yes,8.0,12.0,Data Science Projects,Programming/Tech,No,3.0,11.0,en,5.0,54.4,988.5555555555557,gpt-4o
17773423,67add87c-33f4-8005-ac5c-c7f8643a596b,1739446430.514156,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,8.0,10.0,,,No,0.0,3.0,en,3.0,46.66666666666666,475.5,gpt-4o
17773423,67acc97d-369c-8005-90a8-577d8f13ec2a,1739377572.882422,unclear,Other/Unknown,Expressing,Personal,No,Yes,8.0,12.0,Review Writing,Writing/Creative,No,1.0,20.0,en,25.0,48.72,470.61538461538464,gpt-4o
17773423,67acaccb-6c90-8005-a6e8-635b3d0d5123,1739369675.822754,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,8.0,10.0,Tech Help,Programming/Tech,No,0.0,7.0,en,1.0,123.0,180.5,gpt-4o
17773423,67ab431d-091c-8005-908b-3899dddc2423,1739277317.276068,analyze_an_image,Multimedia,Expressing,Work,No,Yes,12.0,12.0,,,No,1.0,18.0,en,19.0,554.421052631579,309.7916666666667,gpt-4o
17773423,67ab3f72-816c-8005-a100-31afb6e46b04,1739276229.215714,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,6.0,8.0,Word Meaning,Translation/Language,No,0.0,12.0,other,52.0,113.01923076923076,112.60377358490568,gpt-4o
17773423,67aaa588-781c-8005-bfd8-46eeef072de1,1739237199.833613,edit_or_critique_provided_text,Writing,Expressing,Work,No,Yes,10.0,12.0,Software Development Models,Programming/Tech,No,0.0,8.0,en,4.0,355.0,212.6,gpt-4o
17773423,67aa32db-87dc-8005-8a4d-da60c5528e19,1739207387.806812,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,Chatgpt Data Export,Programming/Tech,No,0.0,1.0,en,1.0,31.0,217.66666666666663,gpt-4o
17773423,67a9f905-2058-8005-8a48-fd90e34c4053,1739193319.288351,edit_or_critique_provided_text,Writing,Expressing,Work,Yes,Yes,10.0,10.0,Software Development Models,Programming/Tech,No,1.0,8.0,en,11.0,74.36363636363636,161.66666666666666,gpt-4o
17773423,67a9b6fa-7cfc-8005-bcc7-204c90c35620,1739177459.769806,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,10.0,12.0,Software Development Models,Programming/Tech,No,2.0,19.0,en,19.0,106.57894736842104,140.4,gpt-4o
17773423,67a9ce9d-d804-8005-90fa-3a2b4d98f605,1739181726.065136,unclear,Other/Unknown,Expressing,Work,No,Yes,8.0,8.0,Software Development Models,Programming/Tech,No,12.0,2.0,en,1.0,126.0,195.5,gpt-4o
17773423,67a9c1e6-dd70-8005-b3c0-e45c832aa510,1739178471.084529,edit_or_critique_provided_text,Writing,Expressing,Work,No,Yes,8.0,0.0,Frontend Development,Programming/Tech,No,2.0,4.0,en,1.0,309.0,565.0,gpt-4o
17773423,67a9a9d6-941c-8005-b621-dc6cff454574,1739172332.12891,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,12.0,12.0,Software Development Models,Programming/Tech,No,0.0,2.0,en,2.0,93.5,86.0,gpt-4o
17773423,67a9a2ce-7930-8005-a082-301bc9671756,1739170510.655648,translation,Writing,Asking,Personal,No,Yes,6.0,0.0,Word Meaning,Translation/Language,No,0.0,2.0,other,1.0,68.0,20.0,gpt-4o
17773423,67a99012-db98-8005-8a15-bd829f3adb1e,1739166190.742374,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,12.0,12.0,Software Development Models,Programming/Tech,No,1.0,20.0,en,14.0,69.28571428571429,213.26666666666668,gpt-4o
17773423,67a8e115-d668-8005-9d3e-9e353f49ff79,1739121136.538027,how_to_advice,Practical Guidance,Asking,Work,No,Yes,12.0,10.0,Software Development Models,Programming/Tech,No,1.0,22.0,en,16.0,965.9375,392.5882352941176,gpt-4o
17773423,67a84ba1-c450-8005-864d-41639acc4d7f,1739084769.22572,analyze_an_image,Multimedia,Asking,Work,No,Yes,8.0,8.0,Software Development Models,Programming/Tech,No,0.0,6.0,en,55.0,1147.709090909091,252.28571428571428,gpt-4o
17773423,67a7973c-3b44-8005-b98a-9a3aa77ecbf0,1739038072.708991,edit_or_critique_provided_text,Writing,Doing,Work,No,Yes,10.0,10.0,Software Development Models,Programming/Tech,No,1.0,3.0,en,6.0,58.833333333333336,235.1428571428572,gpt-4o
17773423,67a78a91-5a40-8005-98dd-931369996c94,1739034633.722093,tutoring_or_teaching,Practical Guidance,Expressing,Work,No,Yes,12.0,12.0,Software Development Models,Programming/Tech,No,0.0,7.0,en,4.0,6721.25,173.6,gpt-4o
17773423,67a77ef3-2d08-8005-af3b-1f6ff2f6086e,1739030373.865987,how_to_advice,Practical Guidance,Expressing,Work,,,12.0,12.0,Software Development Models,Programming/Tech,No,0.0,12.0,en,10.0,1700.7,292.27272727272725,gpt-4o
17773423,67a76891-2578-8005-aefe-42ad5be381c9,1739027031.732704,specific_info,Seeking Information,Asking,Personal,Yes,Yes,6.0,10.0,Current Affairs,Current Affairs,No,0.0,6.0,en,6.0,55.833333333333336,509.8888888888889,gpt-4o
17773423,67a71a6e-6680-8005-95b4-9666a3ac3820,1739004526.844285,how_to_advice,Practical Guidance,Asking,Work,No,Yes,12.0,0.0,Online Earning,Finance/Earning,No,2.0,6.0,en,1.0,694.0,501.5,gpt-4o
17773423,67a64213-52c0-8005-8a56-03b5164b4aec,1738949278.832803,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,8.0,8.0,Word Meaning,Translation/Language,No,0.0,13.0,other,70.0,212.3142857142857,53.31944444444444,gpt-4o;gpt-4o-mini
17773423,67a63463-5430-8005-8399-1900565a268d,1738945915.267125,tutoring_or_teaching,Practical Guidance,Doing,Coursework,No,Yes,8.0,8.0,Word Meaning,Translation/Language,No,0.0,9.0,en,47.0,116.27659574468083,40.5625,gpt-4o
17773423,67a6168c-3e8c-8005-8f0e-f5a2b85e59fb,1738937996.388404,personal_writing_or_communication,Writing,Doing,Work,No,Yes,6.0,6.0,Resume & Jobs,Job/Career,No,0.0,3.0,en,1.0,97.0,150.33333333333334,gpt-4o
17773423,67a5ed5e-cf68-8005-965a-75ba9e1183af,1738927455.093355,personal_writing_or_communication,Writing,Doing,Personal,No,Yes,3.0,0.0,Resume & Jobs,Job/Career,No,0.0,2.0,other,1.0,16.0,224.5,gpt-4o
17773423,67a4d5b0-3998-8005-b086-c9070cc8dd62,1738855856.890002,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,12.0,,,No,0.0,2.0,en,1.0,45.0,298.5,gpt-4o
17773423,67a3832f-5e5c-8005-b9c9-7fc0f2ec9355,1738769373.558622,specific_info,Seeking Information,Asking,,No,Yes,8.0,12.0,Current Affairs,Current Affairs,No,0.0,4.0,en,7.0,138.85714285714286,258.1111111111111,gpt-4o
17773423,67a1c7f4-36ac-8005-81df-7a0be7ee08e2,1738697042.728563,asking_about_the_model,Other/Unknown,Asking,Personal,No,Yes,6.0,10.0,Humorous Roast Dialogue,Writing/Creative,Yes,0.0,9.0,en,12.0,45.583333333333336,241.6428571428572,gpt-4o
17773423,67a20658-3c68-8005-9510-84764be5d7a0,1738671704.898677,asking_about_the_model,Other/Unknown,Expressing,Work,No,Yes,12.0,0.0,Resume & Jobs,Job/Career,No,0.0,3.0,en,1.0,214.0,105.33333333333331,gpt-4o
17773423,679bbe75-3e9c-8005-8bd4-c35a153d445c,1738260430.303154,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,16.0,Cloud Computing Basics,Programming/Tech,No,2.0,14.0,en,35.0,452.74285714285713,505.1111111111111,gpt-4o;gpt-4o-mini
17773423,679ba1b5-0520-8005-bcde-68df1f403416,1738254552.016294,specific_info,Seeking Information,Asking,Personal,Yes,Yes,6.0,10.0,Movie Reviews And Recommendations,Content Creation,No,0.0,6.0,en,6.0,66.33333333333333,366.7142857142857,gpt-4o
17773423,67992f0b-d1b0-8005-a276-0f8e2fc2d397,1738092659.508078,specific_info,Seeking Information,Asking,Personal,Yes,Yes,10.0,14.0,Current Affairs,Current Affairs,No,2.0,3.0,en,2.0,66.5,528.4,gpt-4o
17773423,6797633a-2c98-8005-b310-ade3ec591dd6,1737974587.389744,asking_about_the_model,Other/Unknown,Asking,Personal,No,Yes,8.0,8.0,,,No,0.0,2.0,en,1.0,90.0,303.0,gpt-4o
17773423,67973cb3-0858-8005-834a-9f5a2a4d024b,1737964723.328266,mathematical_calculation,Technical Help,Doing,,No,Yes,10.0,10.0,Mathematics,Education/Academic,No,0.0,1.0,other,1.0,16.0,104.5,gpt-4o
17773423,67971dc6-1598-8005-886a-98b202b47632,1737956841.728718,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,10.0,Current Affairs,Current Affairs,No,0.0,3.0,en,2.0,137.0,97.33333333333331,gpt-4o
17773423,67970295-96b4-8005-b54e-ca1b6a4f925a,1737949985.72932,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,12.0,Accounts And Finance,Finance/Earning,No,0.0,2.0,en,2.0,171.0,320.3333333333333,gpt-4o
17773423,67960820-2274-8005-ad91-deeade128d58,1737885728.397235,greetings_and_chitchat,Self-Expression,Asking,Personal,No,Yes,6.0,0.0,Finance & Banking,Finance/Earning,No,0.0,2.0,en,1.0,104.0,140.5,gpt-4o
17773423,67960170-41b8-8005-b974-168ce9014362,1737884016.536453,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,12.0,Cloud Computing Basics,Programming/Tech,No,0.0,2.0,en,1.0,160.0,100.5,gpt-4o
17773423,67951756-bd5c-8005-9caf-d0bf811e0430,1737824087.254284,tutoring_or_teaching,Practical Guidance,Asking,Personal,No,Yes,6.0,0.0,Network Security Fundamentals,Programming/Tech,No,0.0,1.0,en,1.0,30.0,558.5,gpt-4o
17773423,679297e3-47dc-8005-b3c6-3c7681765b33,1737660387.64588,personal_writing_or_communication,Writing,Doing,Work,No,Yes,12.0,12.0,Resume & Jobs,Job/Career,No,0.0,3.0,en,1.0,395.0,316.5,gpt-4o
17773423,67926830-0ab8-8005-b846-b9c74423f456,1737648191.76982,translation,Writing,Doing,Personal,No,Yes,6.0,10.0,Content Writing Help,Writing/Creative,No,0.0,1.0,en,2.0,26.5,354.3333333333333,gpt-4o
17773423,67912197-571c-8005-a60a-6d0f55962e58,1737564656.362848,edit_or_critique_provided_text,Writing,Doing,Personal,No,Yes,8.0,12.0,Making Money With Ai,Finance/Earning,No,0.0,4.0,en,4.0,60.25,192.2,gpt-4o-mini
17773423,67911f82-cf78-8005-8c80-95119506549e,1737564348.613087,creative_ideation,Practical Guidance,Doing,Work,No,Yes,8.0,12.0,Making Money With Ai,Finance/Earning,No,0.0,7.0,en,5.0,111.0,257.6666666666667,gpt-4o-mini
17773423,67911622-07ac-8005-8c13-087512aee6ed,1737562341.732052,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,12.0,Making Money With Ai,Finance/Earning,No,2.0,30.0,en,22.0,77.77272727272727,418.0,gpt-4o;gpt-4o-mini
17773423,6790e1b4-a5d0-8005-8691-53993a597957,1737549161.039737,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,10.0,10.0,Audio Transcription Guidelines,Content Creation,No,1.0,23.0,other,43.0,603.3953488372093,270.53333333333336,gpt-4o;gpt-4o-mini
17773423,678f2ad0-36dc-8005-b9a0-1b84a9b2e4fc,1737435856.550648,asking_about_the_model,Other/Unknown,Asking,Work,No,Yes,12.0,0.0,Accounts And Finance,Finance/Earning,No,0.0,2.0,en,1.0,121.0,195.0,gpt-4o
17773423,6784e331-917c-8005-98f0-bb43d04a85b0,1736762161.73954,edit_or_critique_provided_text,Writing,Doing,Personal,No,Yes,12.0,8.0,Word Meaning,Translation/Language,No,0.0,2.0,en,1.0,168.0,79.5,gpt-4o
17773423,677f77d9-a9f0-8005-b052-17f2fd534c96,1736407001.977835,specific_info,Seeking Information,Asking,Personal,No,Yes,2.0,0.0,Word Meaning,Translation/Language,No,0.0,1.0,other,1.0,16.0,139.0,gpt-4o
17773423,677eaab0-a590-8005-a166-965d72c51ef3,1736354480.991917,specific_info,Seeking Information,Asking,Work,No,Yes,6.0,6.0,Accounts And Finance,Finance/Earning,No,0.0,1.0,en,1.0,43.0,223.0,gpt-4o
17773423,677cbf00-de94-8005-b40c-e5676592b4cd,1736230188.704939,specific_info,Seeking Information,Asking,Coursework,Yes,Yes,6.0,12.0,Science Queries,Education/Academic,No,1.0,4.0,en,3.0,21.0,1364.0,gpt-4o
17773423,677c0ae5-6ed4-8005-83c4-0f05dd769606,1736182599.24797,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,12.0,12.0,Inclusive Education Challenges,Education/Academic,No,0.0,12.0,en,22.0,166.4090909090909,233.43478260869568,gpt-4o-mini
17773423,677c092b-0174-8005-a38f-519cd8328a40,1736182229.772364,specific_info,Seeking Information,Asking,Coursework,No,Yes,12.0,12.0,Mathematics,Education/Academic,No,1.0,12.0,en,16.0,142.5625,247.61111111111111,gpt-4o;gpt-4o-mini
17773423,677be390-4cdc-8005-9ae4-ea16d7cca6b5,1736178135.983923,argument_or_summary_generation,Writing,Doing,Coursework,Yes,Yes,12.0,12.0,Technical Project Planning,Programming/Tech,No,3.0,8.0,en,3.0,870.3333333333334,1995.25,gpt-4o-mini
17773423,677a8fb5-8d60-8005-a25b-a5021f1d5db8,1736085606.620679,argument_or_summary_generation,Writing,Doing,Coursework,No,Yes,8.0,14.0,Technical Project Planning,Programming/Tech,No,30.0,65.0,en,64.0,178.578125,3008.098765432099,gpt-4o;gpt-4o-mini
17773423,677a8d55-dbd0-8005-bce1-c643a9d90f83,1736085227.600557,edit_or_critique_provided_text,Writing,Doing,Coursework,No,Yes,8.0,10.0,Technical Project Planning,Programming/Tech,No,2.0,11.0,en,10.0,54.8,2786.4,gpt-4o
17773423,677672f0-b400-8005-995e-01967eae9843,1735816440.70252,specific_info,Seeking Information,Asking,,Yes,Yes,12.0,12.0,Mathematics,Education/Academic,No,2.0,30.0,en,72.0,137.13888888888889,86.30263157894737,gpt-4o;gpt-4o-mini
17773423,67596a5c-b328-8005-a5a2-107330464aa0,1733913205.127301,analyze_an_image,Multimedia,Doing,Coursework,No,Yes,2.0,2.0,Audio Transcription Guidelines,Content Creation,No,0.0,2.0,en,2.0,25.5,92.0,gpt-4o
17773423,67595297-c2ac-8005-9d6d-bba958fba7cd,1733907729.06814,argument_or_summary_generation,Writing,Doing,Work,Yes,Yes,12.0,14.0,Current Affairs,Current Affairs,No,4.0,37.0,en,19.0,421.1578947368421,514.8260869565217,gpt-4o;gpt-4o-mini
17773423,6756b3c1-32f8-8005-b409-4d88d467e829,1733735407.180682,how_to_advice,Practical Guidance,Expressing,Work,No,Yes,8.0,8.0,Network Security Fundamentals,Programming/Tech,No,1.0,8.0,en,9.0,380.55555555555554,432.0,gpt-4o
17773423,67553e72-3c5c-8005-9d05-e2326b93e0bc,1733639956.975414,edit_or_critique_provided_text,Writing,Doing,Coursework,No,Yes,8.0,8.0,Word Meaning,Translation/Language,No,0.0,17.0,en,55.0,412.94545454545454,255.1379310344828,gpt-4o;gpt-4o-mini
17773423,674f18f3-ee08-8005-8686-105aa0762b5d,1733237059.952,tutoring_or_teaching,Practical Guidance,Asking,,Yes,Yes,10.0,10.0,Word Meaning,Translation/Language,No,1.0,32.0,other,62.0,213.5483870967742,85.59375,gpt-4o;gpt-4o-mini
17773423,673761c6-ecd8-8005-9b6f-7565d0c3ca04,1731682915.491693,other,Other/Unknown,Asking,Work,No,Yes,12.0,12.0,Word Meaning,Translation/Language,No,0.0,8.0,en,7.0,254.57142857142856,319.875,gpt-4o
17773423,67262646-4d9c-8005-b6a2-a72206b76a95,1730555449.980263,edit_or_critique_provided_text,Writing,Expressing,Work,Yes,Yes,12.0,14.0,Technical Project Planning,Programming/Tech,No,4.0,35.0,en,414.0,492.8840579710145,963.0258823529412,gpt-4o;gpt-4o-mini
17773423,6732f4ab-7e10-8005-ac1a-492013916071,1731392793.660936,specific_info,Seeking Information,Asking,Work,No,Yes,10.0,10.0,Software Development Models,Programming/Tech,No,0.0,7.0,en,5.0,320.8,218.16666666666663,gpt-4o-mini
17773423,6732f30c-ef74-8005-96bd-17b7f7a8e9eb,1731392534.09764,specific_info,Seeking Information,Asking,Work,No,Yes,12.0,12.0,,,No,0.0,14.0,en,10.0,296.4,120.0,gpt-4o
17773423,672a41c5-3f4c-8005-b568-c2cfdf04d980,1730822708.136476,personal_writing_or_communication,Writing,Doing,Work,Yes,Yes,12.0,14.0,Resume & Jobs,Job/Career,No,0.0,4.0,en,2.0,200.5,637.0,gpt-4o
17773423,6719077f-6d6c-8005-a0ad-7eade015d9ec,1729693568.109042,unclear,Other/Unknown,Doing,Personal,No,Yes,6.0,0.0,,,No,0.0,2.0,en,1.0,60.0,95.0,gpt-4o
17773423,66fec3af-65bc-8005-b632-01ce885089a5,1727972271.748329,tutoring_or_teaching,Practical Guidance,Doing,Coursework,No,Yes,12.0,16.0,Science Queries,Education/Academic,No,1.0,4.0,en,1.0,101.0,1688.0,gpt-4o-mini
17773423,66feb85f-0750-8005-a756-fd0dd0c6483e,1727969476.367773,specific_info,Seeking Information,Asking,Coursework,Yes,Yes,12.0,10.0,Current Affairs,Current Affairs,No,2.0,10.0,en,7.0,130.28571428571428,373.0,gpt-4o;gpt-4o-mini
17773423,66fea3c4-cb0c-8005-a480-f8ee2c3455f2,1727965154.897648,tutoring_or_teaching,Practical Guidance,Doing,Coursework,Yes,Yes,10.0,12.0,Science Queries,Education/Academic,No,2.0,5.0,en,4.0,65.25,832.0,gpt-4o
17773423,66fae1f2-0b24-8005-b2f7-a01cb9735cb3,1727718149.805366,unclear,Other/Unknown,Expressing,Work,No,Yes,12.0,12.0,Accounts And Finance,Finance/Earning,Yes,0.0,2.0,en,2.0,196.5,425.3333333333333,gpt-4o
17773423,66fad892-1138-8005-a045-daaa5bb60596,1727715474.506133,unclear,Other/Unknown,Expressing,Personal,No,Yes,0.0,0.0,,,No,0.0,0.0,other,1.0,12.0,23.5,gpt-4o
17773423,66f6c4e5-b3b4-8005-9eae-74b1394f9eec,1727448447.86502,specific_info,Seeking Information,Asking,Personal,No,Yes,10.0,10.0,Current Affairs,Current Affairs,No,0.0,5.0,en,11.0,156.0,149.66666666666666,gpt-4o;gpt-4o-mini
17773423,66f637d4-a1d4-8005-82bc-865464576953,1727412721.746993,tutoring_or_teaching,Practical Guidance,Asking,Coursework,No,Yes,10.0,14.0,Science Queries,Education/Academic,No,1.0,3.0,en,3.0,63.66666666666666,2149.5,gpt-4o;gpt-4o-mini
17773423,66f58aeb-a17c-8005-ba8e-f291c419ef2a,1727367984.177034,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,12.0,Cloud Computing Basics,Programming/Tech,No,0.0,2.0,en,2.0,71.5,402.0,gpt-4o
17773423,66f580fb-7ec0-8005-b6d2-3e3f45322881,1727367477.134896,specific_info,Seeking Information,Asking,Coursework,No,Yes,10.0,14.0,Science Queries,Education/Academic,No,3.0,4.0,en,3.0,11.666666666666666,1712.5,gpt-4o
17773423,66f4b449-1880-8005-a26f-21ad1201196b,1727313414.79895,how_to_advice,Practical Guidance,Asking,Personal,Yes,Yes,8.0,8.0,Current Affairs,Current Affairs,No,0.0,3.0,en,4.0,91.0,120.2,gpt-4o
17773423,66f3640e-11f0-8005-94a1-6af2870b3696,1727226894.27004,greetings_and_chitchat,Self-Expression,Asking,Personal,No,Yes,8.0,8.0,,,No,0.0,1.0,en,1.0,65.0,305.5,gpt-4o
17773423,66f24d06-61d0-8005-9297-97ad486ffefa,1727155462.639407,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,0.0,Cloud Computing Basics,Programming/Tech,No,0.0,1.0,other,1.0,30.0,317.5,gpt-4o
17773423,66eee07d-cafc-8005-9e29-0f4802f9ef61,1726931069.993377,specific_info,Seeking Information,Asking,Coursework,No,Yes,8.0,8.0,Current Affairs,Current Affairs,No,0.0,1.0,en,1.0,141.0,5.0,gpt-4o-mini
17773423,66ee43be-10bc-8005-a693-33bbf63ac37c,1726890942.549835,specific_info,Seeking Information,Asking,Personal,No,Yes,6.0,8.0,Accounts And Finance,Finance/Earning,No,0.0,3.0,en,1.0,62.0,298.5,gpt-4o
17773423,66ed58c2-c578-8005-bd9e-efde72ab5a04,1726830835.355691,specific_info,Seeking Information,Asking,Personal,No,Yes,8.0,8.0,Current Affairs,Current Affairs,No,0.0,4.0,en,3.0,104.33333333333331,36.0,gpt-4o-mini
17773423,66ed3d4f-33d8-8005-b351-4bb894ec1009,1726823885.925951,computer_programming,Technical Help,Asking,Work,Yes,Yes,16.0,16.0,Programming,Programming/Tech,No,2.0,18.0,en,27.0,307.1851851851852,565.0357142857143,gpt-4o;gpt-4o-mini
17773423,66ead6bd-479c-8005-b9e2-57bb278b724b,1726666504.078119,specific_info,Seeking Information,Asking,Personal,No,Yes,10.0,10.0,Current Affairs,Current Affairs,No,0.0,3.0,en,4.0,131.25,85.0,gpt-4o
17773423,66e8f500-cdd0-8005-a78c-835aaa5d2168,1726543131.301454,specific_info,Seeking Information,Asking,,No,Yes,16.0,14.0,Science Queries,Education/Academic,No,0.0,3.0,en,2.0,61.0,408.6666666666667,gpt-4o;gpt-4o-mini
17773423,66e84801-b988-8005-b02f-1306615c3b9d,1726499008.92968,how_to_advice,Practical Guidance,Asking,Personal,No,Yes,8.0,10.0,Tech Help,Programming/Tech,No,0.0,4.0,en,3.0,79.0,921.25,gpt-4o
